text,subject
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Why is this important? (Ref: 26),History
"A linear equation is an equation between two variables that gives a straight line when plotted. , Refer to the chart above. (Ref: 56)",Maths
Use historical context to interpret the meaning of the speech in the given text. : Refer to the chart above. (Ref: 73),English
"Identify the main theme of the story and explain its significance. , Discuss with examples. (Ref: 12)",English
The area of a circle is given by πr^2. Calculate the area when r = 5. ; Include key facts. (Ref: 7),Maths
The area of a circle is given by πr^2. Calculate the area when r = 5. ? Explain briefly. (Ref: 39),Maths
Graph the rate of a chemical reaction over time and explain the curve. ; How do we use this in real life? (Ref: 40),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Discuss with examples. (Ref: 10),History
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Why is this important? (Ref: 72)",History
Solve for x: 2x + 3 = 11. ? How do we use this in real life? (Ref: 67),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Discuss with examples. (Ref: 45),History
"Graph the rate of a chemical reaction over time and explain the curve. , Why is this important? (Ref: 53)",Maths
"Shakespeare’s history plays often reflect the political issues of his time. , Include key facts. (Ref: 10)",English
Use historical context to interpret the meaning of the speech in the given text. ? Discuss with examples. (Ref: 28),English
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. ; Refer to the chart above. (Ref: 57),Maths
"Identify the main theme of the story and explain its significance. , Include key facts. (Ref: 33)",English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . How do we use this in real life? (Ref: 20),History
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? How do we use this in real life? (Ref: 46),Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Refer to the chart above. (Ref: 17),History
The area of a circle is given by πr^2. Calculate the area when r = 5. . Why is this important? (Ref: 90),Maths
Shakespeare’s history plays often reflect the political issues of his time. : Why is this important? (Ref: 63),English
"The Industrial Revolution began in the late 18th century and transformed societies. , Include key facts. (Ref: 32)",History
Describe the difference between potential and kinetic energy. . Explain briefly. (Ref: 23),Science
The metaphor in this poem represents the fleeting nature of time. . How do we use this in real life? (Ref: 69),English
The Industrial Revolution began in the late 18th century and transformed societies. ? Refer to the chart above. (Ref: 6),History
Explain the causes and effects of World War I. . Why is this important? (Ref: 54),History
Photosynthesis is the process by which green plants create food using sunlight. . Discuss with examples. (Ref: 98),Science
Shakespeare’s history plays often reflect the political issues of his time. ? Include key facts. (Ref: 22),English
Speed is calculated by dividing distance by time. . Explain briefly. (Ref: 45),Science
"Describe the difference between potential and kinetic energy. , Why is this important? (Ref: 92)",Science
"Discuss how historical events influence literary themes, using war poetry as an example. : Explain briefly. (Ref: 38)",English
Explain the causes and effects of World War I. ; Include key facts. (Ref: 79),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Refer to the chart above. (Ref: 63),History
Newton's First Law states that an object in motion stays in motion unless acted upon by a force. . Why is this important? (Ref: 81),Science
Identify the main theme of the story and explain its significance. : Discuss with examples. (Ref: 67),English
Explain the causes and effects of World War I. : How do we use this in real life? (Ref: 35),History
"Atoms bond to form molecules by sharing or transferring electrons. , Why is this important? (Ref: 67)",Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , How do we use this in real life? (Ref: 16)",Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Refer to the chart above. (Ref: 5),History
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . How do we use this in real life? (Ref: 38),Maths
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , How do we use this in real life? (Ref: 89)",Maths
Shakespeare’s history plays often reflect the political issues of his time. . Include key facts. (Ref: 67),English
Explain the causes and effects of World War I. : Discuss with examples. (Ref: 79),History
The Industrial Revolution began in the late 18th century and transformed societies. ; Discuss with examples. (Ref: 90),History
Graph the rate of a chemical reaction over time and explain the curve. : Why is this important? (Ref: 30),Maths
Speed is calculated by dividing distance by time. . Why is this important? (Ref: 14),Science
"Use historical context to interpret the meaning of the speech in the given text. , How do we use this in real life? (Ref: 70)",English
Speed is calculated by dividing distance by time. . Why is this important? (Ref: 62),Science
"Graph the rate of a chemical reaction over time and explain the curve. , Include key facts. (Ref: 17)",Maths
The process of evolution explains how species change over time through natural selection. ; Explain briefly. (Ref: 81),Science
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Explain briefly. (Ref: 81)",Maths
Explain the causes and effects of World War I. . How do we use this in real life? (Ref: 83),History
The area of a circle is given by πr^2. Calculate the area when r = 5. . How do we use this in real life? (Ref: 50),Maths
Explain the causes and effects of World War I. ? Refer to the chart above. (Ref: 3),History
"Discuss how historical events influence literary themes, using war poetry as an example. ; Discuss with examples. (Ref: 20)",English
"An acid reacts with a base to produce salt and water. This is called a neutralization reaction. , Include key facts. (Ref: 74)",Science
"Use historical context to interpret the meaning of the speech in the given text. , Refer to the chart above. (Ref: 81)",English
The Industrial Revolution began in the late 18th century and transformed societies. . Why is this important? (Ref: 18),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Refer to the chart above. (Ref: 81),History
Explain the causes and effects of World War I. . Include key facts. (Ref: 78),History
Solve for x: 2x + 3 = 11. : Discuss with examples. (Ref: 12),Maths
